#CHROM	POS	ERR4145453.preprocessed.bam
MN908947.3	15782	172
MN908947.3	15783	173
MN908947.3	15784	175
MN908947.3	15785	176
MN908947.3	15786	176
MN908947.3	15787	177
MN908947.3	15788	178
MN908947.3	15789	178
MN908947.3	15790	178
MN908947.3	15791	178
MN908947.3	15792	178
MN908947.3	15793	178
MN908947.3	15794	178
MN908947.3	15795	177
MN908947.3	15796	174
MN908947.3	15797	174
MN908947.3	15798	175
MN908947.3	15799	175
MN908947.3	15800	176
MN908947.3	15801	178
MN908947.3	15802	177
MN908947.3	15803	178
MN908947.3	15804	179
MN908947.3	15805	180
MN908947.3	15806	182
MN908947.3	15807	184
MN908947.3	15808	184
MN908947.3	15809	186
MN908947.3	15810	186
MN908947.3	15811	185
MN908947.3	15812	186
MN908947.3	15813	184
MN908947.3	15814	186
MN908947.3	15815	186
MN908947.3	15816	186
MN908947.3	15817	184
MN908947.3	15818	184
MN908947.3	15819	185
MN908947.3	15820	184
MN908947.3	15821	185
MN908947.3	15822	187
MN908947.3	15823	188
MN908947.3	15824	187
MN908947.3	15825	186
MN908947.3	15826	186
MN908947.3	15827	186
MN908947.3	15828	189
MN908947.3	15829	190
MN908947.3	15830	189
MN908947.3	15831	187
MN908947.3	15832	187
MN908947.3	15833	186
MN908947.3	15834	191
MN908947.3	15835	190
MN908947.3	15836	188
MN908947.3	15837	186
MN908947.3	15838	183
MN908947.3	15839	182
MN908947.3	15840	184
MN908947.3	15841	184
MN908947.3	15842	180
MN908947.3	15843	178
MN908947.3	15844	179
MN908947.3	15845	184
MN908947.3	15846	184
MN908947.3	15847	185
MN908947.3	15848	183
MN908947.3	15849	182
MN908947.3	15850	184
MN908947.3	15851	185
MN908947.3	15852	185
MN908947.3	15853	181
MN908947.3	15854	178
MN908947.3	15855	180
MN908947.3	15856	179
MN908947.3	15857	179
MN908947.3	15858	179
MN908947.3	15859	173
MN908947.3	15860	172
MN908947.3	15861	177
MN908947.3	15862	176
MN908947.3	15863	175
MN908947.3	15864	181
MN908947.3	15865	180
MN908947.3	15866	178
MN908947.3	15867	177
MN908947.3	15868	177
MN908947.3	15869	178
MN908947.3	15870	179
MN908947.3	15871	179
MN908947.3	15872	179
MN908947.3	15873	178
MN908947.3	15874	178
MN908947.3	15875	170
MN908947.3	15876	169
MN908947.3	15877	168
MN908947.3	15878	169
MN908947.3	15879	170
MN908947.3	15880	171
MN908947.3	15881	172
MN908947.3	15882	171
MN908947.3	15883	174
MN908947.3	15884	175
MN908947.3	15885	175
MN908947.3	15886	177
MN908947.3	15887	178
MN908947.3	15888	180
MN908947.3	15889	180
MN908947.3	15890	181
MN908947.3	15891	181
MN908947.3	15892	182
MN908947.3	15893	181
MN908947.3	15894	179
MN908947.3	15895	177
MN908947.3	15896	176
MN908947.3	15897	178
MN908947.3	15898	177
MN908947.3	15899	179
MN908947.3	15900	178
MN908947.3	15901	180
MN908947.3	15902	181
MN908947.3	15903	182
MN908947.3	15904	180
MN908947.3	15905	182
MN908947.3	15906	193
MN908947.3	15907	190
MN908947.3	15908	191
MN908947.3	15909	188
MN908947.3	15910	186
MN908947.3	15911	184
MN908947.3	15912	183
MN908947.3	15913	184
MN908947.3	15914	185
MN908947.3	15915	185
MN908947.3	15916	186
MN908947.3	15917	188
MN908947.3	15918	190
MN908947.3	15919	191
MN908947.3	15920	192
MN908947.3	15921	193
MN908947.3	15922	192
MN908947.3	15923	193
MN908947.3	15924	193
MN908947.3	15925	192
MN908947.3	15926	193
MN908947.3	15927	195
MN908947.3	15928	195
MN908947.3	15929	194
MN908947.3	15930	192
MN908947.3	15931	193
MN908947.3	15932	193
MN908947.3	15933	192
MN908947.3	15934	192
MN908947.3	15935	191
MN908947.3	15936	188
MN908947.3	15937	188
MN908947.3	15938	192
MN908947.3	15939	190
MN908947.3	15940	189
MN908947.3	15941	189
MN908947.3	15942	193
MN908947.3	15943	194
MN908947.3	15944	194
MN908947.3	15945	198
MN908947.3	15946	197
MN908947.3	15947	192
MN908947.3	15948	193
MN908947.3	15949	194
MN908947.3	15950	192
MN908947.3	15951	191
MN908947.3	15952	190
MN908947.3	15953	193
MN908947.3	15954	193
MN908947.3	15955	202
MN908947.3	15956	206
MN908947.3	15957	207
MN908947.3	15958	207
MN908947.3	15959	207
MN908947.3	15960	207
MN908947.3	15961	207
MN908947.3	15962	210
MN908947.3	15963	210
MN908947.3	15964	206
MN908947.3	15965	208
MN908947.3	15966	206
MN908947.3	15967	207
MN908947.3	15968	209
MN908947.3	15969	210
MN908947.3	15970	211
MN908947.3	15971	212
MN908947.3	15972	213
MN908947.3	15973	214
MN908947.3	15974	217
MN908947.3	15975	218
MN908947.3	15976	218
MN908947.3	15977	220
MN908947.3	15978	220
MN908947.3	15979	219
MN908947.3	15980	219
MN908947.3	15981	221
MN908947.3	15982	223
MN908947.3	15983	224
MN908947.3	15984	226
MN908947.3	15985	226
MN908947.3	15986	227
MN908947.3	15987	228
MN908947.3	15988	228
MN908947.3	15989	228
MN908947.3	15990	228
MN908947.3	15991	229
MN908947.3	15992	231
MN908947.3	15993	231
MN908947.3	15994	231
MN908947.3	15995	232
MN908947.3	15996	233
MN908947.3	15997	233
MN908947.3	15998	233
MN908947.3	15999	234
MN908947.3	16000	231
MN908947.3	16001	229
MN908947.3	16002	229
MN908947.3	16003	230
MN908947.3	16004	229
MN908947.3	16005	228
MN908947.3	16006	231
MN908947.3	16007	229
MN908947.3	16008	227
MN908947.3	16009	226
MN908947.3	16010	227
MN908947.3	16011	228
MN908947.3	16012	229
MN908947.3	16013	227
MN908947.3	16014	230
MN908947.3	16015	230
MN908947.3	16016	231
MN908947.3	16017	232
MN908947.3	16018	234
MN908947.3	16019	234
MN908947.3	16020	236
MN908947.3	16021	237
MN908947.3	16022	237
MN908947.3	16023	235
MN908947.3	16024	235
MN908947.3	16025	237
MN908947.3	16026	238
MN908947.3	16027	239
MN908947.3	16028	239
MN908947.3	16029	239
MN908947.3	16030	241
MN908947.3	16031	242
MN908947.3	16032	241
MN908947.3	16033	245
MN908947.3	16034	247
MN908947.3	16035	248
MN908947.3	16036	248
MN908947.3	16037	246
MN908947.3	16038	245
MN908947.3	16039	247
MN908947.3	16040	248
MN908947.3	16041	249
MN908947.3	16042	248
MN908947.3	16043	248
MN908947.3	16044	246
MN908947.3	16045	245
MN908947.3	16046	243
MN908947.3	16047	241
MN908947.3	16048	241
MN908947.3	16049	240
MN908947.3	16050	240
MN908947.3	16051	241
MN908947.3	16052	241
MN908947.3	16053	241
MN908947.3	16054	241
MN908947.3	16055	241
MN908947.3	16056	241
MN908947.3	16057	239
MN908947.3	16058	240
MN908947.3	16059	238
MN908947.3	16060	240
MN908947.3	16061	240
MN908947.3	16062	239
MN908947.3	16063	238
MN908947.3	16064	238
MN908947.3	16065	241
MN908947.3	16066	244
MN908947.3	16067	243
MN908947.3	16068	243
MN908947.3	16069	247
MN908947.3	16070	249
MN908947.3	16071	249
MN908947.3	16072	247
MN908947.3	16073	246
MN908947.3	16074	244
MN908947.3	16075	245
MN908947.3	16076	247
MN908947.3	16077	247
MN908947.3	16078	247
MN908947.3	16079	247
MN908947.3	16080	248
MN908947.3	16081	247
MN908947.3	16082	246
MN908947.3	16083	245
MN908947.3	16084	244
MN908947.3	16085	245
MN908947.3	16086	246
MN908947.3	16087	246
MN908947.3	16088	246
MN908947.3	16089	247
MN908947.3	16090	247
MN908947.3	16091	247
MN908947.3	16092	245
MN908947.3	16093	243
MN908947.3	16094	244
MN908947.3	16095	243
MN908947.3	16096	243
MN908947.3	16097	243
MN908947.3	16098	243
MN908947.3	16099	241
MN908947.3	16100	242
MN908947.3	16101	239
MN908947.3	16102	239
MN908947.3	16103	239
MN908947.3	16104	238
MN908947.3	16105	237
MN908947.3	16106	237
MN908947.3	16107	236
MN908947.3	16108	236
MN908947.3	16109	234
MN908947.3	16110	236
MN908947.3	16111	236
MN908947.3	16112	236
MN908947.3	16113	236
MN908947.3	16114	237
MN908947.3	16115	238
MN908947.3	16116	237
MN908947.3	16117	238
MN908947.3	16118	237
MN908947.3	16119	236
MN908947.3	16120	239
MN908947.3	16121	238
MN908947.3	16122	237
MN908947.3	16123	238
MN908947.3	16124	239
MN908947.3	16125	237
MN908947.3	16126	238
MN908947.3	16127	239
MN908947.3	16128	238
MN908947.3	16129	238
MN908947.3	16130	240
MN908947.3	16131	241
MN908947.3	16132	239
MN908947.3	16133	239
MN908947.3	16134	240
MN908947.3	16135	240
MN908947.3	16136	241
MN908947.3	16137	242
MN908947.3	16138	241
MN908947.3	16139	240
MN908947.3	16140	239
MN908947.3	16141	239
MN908947.3	16142	239
MN908947.3	16143	237
MN908947.3	16144	238
MN908947.3	16145	237
MN908947.3	16146	237
MN908947.3	16147	238
MN908947.3	16148	239
MN908947.3	16149	240
MN908947.3	16150	238
MN908947.3	16151	237
MN908947.3	16152	239
MN908947.3	16153	239
MN908947.3	16154	240
MN908947.3	16155	239
MN908947.3	16156	240
MN908947.3	16157	237
MN908947.3	16158	238
MN908947.3	16159	238
MN908947.3	16160	237
MN908947.3	16161	239
MN908947.3	16162	238
MN908947.3	16163	238
MN908947.3	16164	239
MN908947.3	16165	240
MN908947.3	16166	241
MN908947.3	16167	240
MN908947.3	16168	241
MN908947.3	16169	241
MN908947.3	16170	242
MN908947.3	16171	242
MN908947.3	16172	241
MN908947.3	16173	242
MN908947.3	16174	240
MN908947.3	16175	239
MN908947.3	16176	239
MN908947.3	16177	238
MN908947.3	16178	236
MN908947.3	16179	234
MN908947.3	16180	233
MN908947.3	16181	232
MN908947.3	16182	232
MN908947.3	16183	232
MN908947.3	16184	232
MN908947.3	16185	229
MN908947.3	16186	228
MN908947.3	16187	227
MN908947.3	16188	228
MN908947.3	16189	226
MN908947.3	16190	224
MN908947.3	16191	228
MN908947.3	16192	229
MN908947.3	16193	227
MN908947.3	16194	225
MN908947.3	16195	226
MN908947.3	16196	226
MN908947.3	16197	225
MN908947.3	16198	226
MN908947.3	16199	224
MN908947.3	16200	222
MN908947.3	16201	225
MN908947.3	16202	225
MN908947.3	16203	226
MN908947.3	16204	225
MN908947.3	16205	223
MN908947.3	16206	223
MN908947.3	16207	226
MN908947.3	16208	226
MN908947.3	16209	225
MN908947.3	16210	229
MN908947.3	16211	227
MN908947.3	16212	227
MN908947.3	16213	228
MN908947.3	16214	226
MN908947.3	16215	226
MN908947.3	16216	224
MN908947.3	16217	225
MN908947.3	16218	225
MN908947.3	16219	225
MN908947.3	16220	221
MN908947.3	16221	219
MN908947.3	16222	219
MN908947.3	16223	219
MN908947.3	16224	218
MN908947.3	16225	218
MN908947.3	16226	217
MN908947.3	16227	215
MN908947.3	16228	220
MN908947.3	16229	226
MN908947.3	16230	224
MN908947.3	16231	224
MN908947.3	16232	224
MN908947.3	16233	224
MN908947.3	16234	223
MN908947.3	16235	222
MN908947.3	16236	223
MN908947.3	16237	226
MN908947.3	16238	225
MN908947.3	16239	226
MN908947.3	16240	229
MN908947.3	16241	231
MN908947.3	16242	232
MN908947.3	16243	232
MN908947.3	16244	232
MN908947.3	16245	231
MN908947.3	16246	231
MN908947.3	16247	230
MN908947.3	16248	228
MN908947.3	16249	227
MN908947.3	16250	229
MN908947.3	16251	231
MN908947.3	16252	232
MN908947.3	16253	233
MN908947.3	16254	232
MN908947.3	16255	232
MN908947.3	16256	231
MN908947.3	16257	232
MN908947.3	16258	232
MN908947.3	16259	231
MN908947.3	16260	230
MN908947.3	16261	230
MN908947.3	16262	230
MN908947.3	16263	229
MN908947.3	16264	229
MN908947.3	16265	228
MN908947.3	16266	227
MN908947.3	16267	228
MN908947.3	16268	227
MN908947.3	16269	228
MN908947.3	16270	227
MN908947.3	16271	224
MN908947.3	16272	222
MN908947.3	16273	223
MN908947.3	16274	223
MN908947.3	16275	223
MN908947.3	16276	222
MN908947.3	16277	221
MN908947.3	16278	221
MN908947.3	16279	222
MN908947.3	16280	222
MN908947.3	16281	227
MN908947.3	16282	224
MN908947.3	16283	224
MN908947.3	16284	226
MN908947.3	16285	225
MN908947.3	16286	226
MN908947.3	16287	223
MN908947.3	16288	221
MN908947.3	16289	222
MN908947.3	16290	222
MN908947.3	16291	222
MN908947.3	16292	220
MN908947.3	16293	222
MN908947.3	16294	218
MN908947.3	16295	218
MN908947.3	16296	220
MN908947.3	16297	220
MN908947.3	16298	220
MN908947.3	16299	221
MN908947.3	16300	219
MN908947.3	16301	220
MN908947.3	16302	220
MN908947.3	16303	219
MN908947.3	16304	220
MN908947.3	16305	212
MN908947.3	16306	213
MN908947.3	16307	213
MN908947.3	16308	213
MN908947.3	16309	214
MN908947.3	16310	214
MN908947.3	16311	213
MN908947.3	16312	213
MN908947.3	16313	211
MN908947.3	16314	211
MN908947.3	16315	207
MN908947.3	16316	207
MN908947.3	16317	206
MN908947.3	16318	205
MN908947.3	16319	207
MN908947.3	16320	209
MN908947.3	16321	210
MN908947.3	16322	209
MN908947.3	16323	208
MN908947.3	16324	205
MN908947.3	16325	205
MN908947.3	16326	206
MN908947.3	16327	200
MN908947.3	16328	201
MN908947.3	16329	201
MN908947.3	16330	202
MN908947.3	16331	203
MN908947.3	16332	203
MN908947.3	16333	203
MN908947.3	16334	203
MN908947.3	16335	200
MN908947.3	16336	197
MN908947.3	16337	198
MN908947.3	16338	197
MN908947.3	16339	196
MN908947.3	16340	197
MN908947.3	16341	196
MN908947.3	16342	196
MN908947.3	16343	198
MN908947.3	16344	197
MN908947.3	16345	200
MN908947.3	16346	202
MN908947.3	16347	202
MN908947.3	16348	203
MN908947.3	16349	202
MN908947.3	16350	201
MN908947.3	16351	203
MN908947.3	16352	202
MN908947.3	16353	202
MN908947.3	16354	202
MN908947.3	16355	203
MN908947.3	16356	203
MN908947.3	16357	202
MN908947.3	16358	201
MN908947.3	16359	200
MN908947.3	16360	198
MN908947.3	16361	197
MN908947.3	16362	196
MN908947.3	16363	195
MN908947.3	16364	194
MN908947.3	16365	195
MN908947.3	16366	193
MN908947.3	16367	190
MN908947.3	16368	190
MN908947.3	16369	190
MN908947.3	16370	190
MN908947.3	16371	188
MN908947.3	16372	187
MN908947.3	16373	184
MN908947.3	16374	184
MN908947.3	16375	184
MN908947.3	16376	182
MN908947.3	16377	181
MN908947.3	16378	182
MN908947.3	16379	182
MN908947.3	16380	183
MN908947.3	16381	182
MN908947.3	16382	181
MN908947.3	16383	180
MN908947.3	16384	179
MN908947.3	16385	170
MN908947.3	16386	172
MN908947.3	16387	172
MN908947.3	16388	172
MN908947.3	16389	170
MN908947.3	16390	172
MN908947.3	16391	172
MN908947.3	16392	171
MN908947.3	16393	172
MN908947.3	16394	171
MN908947.3	16395	172
MN908947.3	16396	175
MN908947.3	16397	177
MN908947.3	16398	176
MN908947.3	16399	174
MN908947.3	16400	174
MN908947.3	16401	171
MN908947.3	16402	172
MN908947.3	16403	173
MN908947.3	16404	171
MN908947.3	16405	172
MN908947.3	16406	172
MN908947.3	16407	174
MN908947.3	16408	175
MN908947.3	16409	175
MN908947.3	16410	174
MN908947.3	16411	175
MN908947.3	16412	176
MN908947.3	16413	175
MN908947.3	16414	174
MN908947.3	16415	170
MN908947.3	16416	170
MN908947.3	16417	169
MN908947.3	16418	172
MN908947.3	16419	174
MN908947.3	16420	174
MN908947.3	16421	173
MN908947.3	16422	173
MN908947.3	16423	171
MN908947.3	16424	170
MN908947.3	16425	170
MN908947.3	16426	168
MN908947.3	16427	169
MN908947.3	16428	168
MN908947.3	16429	166
MN908947.3	16430	168
MN908947.3	16431	166
MN908947.3	16432	166
MN908947.3	16433	167
MN908947.3	16434	166
MN908947.3	16435	169
MN908947.3	16436	169
MN908947.3	16437	168
MN908947.3	16438	169
MN908947.3	16439	170
MN908947.3	16440	167
MN908947.3	16441	171
MN908947.3	16442	172
MN908947.3	16443	174
MN908947.3	16444	173
MN908947.3	16445	174
MN908947.3	16446	173
MN908947.3	16447	170
MN908947.3	16448	172
MN908947.3	16449	173
MN908947.3	16450	176
MN908947.3	16451	174
MN908947.3	16452	175
MN908947.3	16453	174
MN908947.3	16454	173
MN908947.3	16455	171
MN908947.3	16456	170
MN908947.3	16457	169
MN908947.3	16458	167
MN908947.3	16459	167
MN908947.3	16460	169
MN908947.3	16461	170
MN908947.3	16462	169
MN908947.3	16463	170
MN908947.3	16464	169
MN908947.3	16465	170
MN908947.3	16466	170
MN908947.3	16467	171
MN908947.3	16468	173
MN908947.3	16469	174
MN908947.3	16470	175
MN908947.3	16471	172
MN908947.3	16472	172
MN908947.3	16473	171
MN908947.3	16474	170
MN908947.3	16475	172
MN908947.3	16476	170
MN908947.3	16477	168
MN908947.3	16478	168
MN908947.3	16479	167
MN908947.3	16480	169
MN908947.3	16481	168
MN908947.3	16482	170
MN908947.3	16483	170
MN908947.3	16484	168
MN908947.3	16485	169
MN908947.3	16486	166
MN908947.3	16487	166
MN908947.3	16488	165
MN908947.3	16489	166
MN908947.3	16490	165
MN908947.3	16491	163
MN908947.3	16492	163
MN908947.3	16493	165
MN908947.3	16494	163
MN908947.3	16495	165
MN908947.3	16496	165
MN908947.3	16497	163
MN908947.3	16498	163
MN908947.3	16499	163
MN908947.3	16500	163
MN908947.3	16501	167
MN908947.3	16502	171
MN908947.3	16503	170
MN908947.3	16504	168
MN908947.3	16505	169
MN908947.3	16506	168
MN908947.3	16507	167
MN908947.3	16508	167
MN908947.3	16509	165
MN908947.3	16510	164
MN908947.3	16511	163
MN908947.3	16512	164
MN908947.3	16513	166
MN908947.3	16514	166
MN908947.3	16515	166
MN908947.3	16516	166
MN908947.3	16517	167
MN908947.3	16518	168
MN908947.3	16519	169
MN908947.3	16520	171
MN908947.3	16521	171
MN908947.3	16522	170
MN908947.3	16523	171
MN908947.3	16524	170
MN908947.3	16525	173
MN908947.3	16526	174
MN908947.3	16527	175
MN908947.3	16528	176
MN908947.3	16529	175
MN908947.3	16530	173
MN908947.3	16531	172
MN908947.3	16532	170
MN908947.3	16533	170
MN908947.3	16534	168
MN908947.3	16535	169
MN908947.3	16536	169
MN908947.3	16537	168
MN908947.3	16538	170
MN908947.3	16539	169
MN908947.3	16540	170
MN908947.3	16541	167
MN908947.3	16542	167
MN908947.3	16543	169
MN908947.3	16544	166
MN908947.3	16545	165
MN908947.3	16546	165
MN908947.3	16547	163
MN908947.3	16548	166
MN908947.3	16549	166
MN908947.3	16550	166
MN908947.3	16551	169
MN908947.3	16552	169
MN908947.3	16553	169
MN908947.3	16554	169
MN908947.3	16555	167
MN908947.3	16556	167
MN908947.3	16557	167
MN908947.3	16558	166
MN908947.3	16559	166
MN908947.3	16560	164
MN908947.3	16561	167
MN908947.3	16562	166
MN908947.3	16563	165
MN908947.3	16564	166
MN908947.3	16565	166
MN908947.3	16566	166
MN908947.3	16567	167
MN908947.3	16568	168
MN908947.3	16569	168
MN908947.3	16570	169
MN908947.3	16571	167
MN908947.3	16572	167
MN908947.3	16573	166
MN908947.3	16574	165
MN908947.3	16575	164
MN908947.3	16576	163
MN908947.3	16577	165
MN908947.3	16578	166
MN908947.3	16579	167
MN908947.3	16580	162
MN908947.3	16581	160
MN908947.3	16582	160
MN908947.3	16583	161
MN908947.3	16584	163
MN908947.3	16585	167
MN908947.3	16586	165
MN908947.3	16587	165
MN908947.3	16588	166
MN908947.3	16589	169
MN908947.3	16590	163
MN908947.3	16591	163
MN908947.3	16592	162
MN908947.3	16593	161
MN908947.3	16594	161
MN908947.3	16595	162
MN908947.3	16596	161
MN908947.3	16597	161
MN908947.3	16598	161
MN908947.3	16599	158
MN908947.3	16600	158
MN908947.3	16601	159
MN908947.3	16602	160
MN908947.3	16603	162
MN908947.3	16604	162
MN908947.3	16605	161
MN908947.3	16606	163
MN908947.3	16607	165
MN908947.3	16608	168
MN908947.3	16609	168
MN908947.3	16610	171
MN908947.3	16611	170
MN908947.3	16612	171
MN908947.3	16613	174
MN908947.3	16614	175
MN908947.3	16615	175
MN908947.3	16616	173
MN908947.3	16617	172
MN908947.3	16618	171
MN908947.3	16619	171
MN908947.3	16620	171
MN908947.3	16621	170
MN908947.3	16622	169
MN908947.3	16623	169
MN908947.3	16624	167
MN908947.3	16625	166
MN908947.3	16626	166
MN908947.3	16627	167
MN908947.3	16628	166
MN908947.3	16629	169
MN908947.3	16630	170
MN908947.3	16631	168
MN908947.3	16632	168
MN908947.3	16633	167
MN908947.3	16634	167
MN908947.3	16635	167
MN908947.3	16636	166
MN908947.3	16637	166
MN908947.3	16638	163
MN908947.3	16639	162
MN908947.3	16640	165
MN908947.3	16641	164
MN908947.3	16642	164
MN908947.3	16643	165
MN908947.3	16644	163
MN908947.3	16645	163
MN908947.3	16646	162
MN908947.3	16647	162
MN908947.3	16648	159
MN908947.3	16649	158
MN908947.3	16650	157
MN908947.3	16651	162
MN908947.3	16652	163
MN908947.3	16653	164
MN908947.3	16654	165
MN908947.3	16655	167
MN908947.3	16656	167
MN908947.3	16657	168
MN908947.3	16658	168
MN908947.3	16659	169
MN908947.3	16660	170
MN908947.3	16661	168
MN908947.3	16662	168
MN908947.3	16663	166
MN908947.3	16664	165
MN908947.3	16665	165
MN908947.3	16666	166
MN908947.3	16667	165
MN908947.3	16668	165
MN908947.3	16669	166
MN908947.3	16670	166
MN908947.3	16671	166
MN908947.3	16672	166
MN908947.3	16673	167
MN908947.3	16674	166
MN908947.3	16675	164
MN908947.3	16676	160
MN908947.3	16677	161
MN908947.3	16678	162
MN908947.3	16679	162
MN908947.3	16680	165
MN908947.3	16681	170
MN908947.3	16682	170
MN908947.3	16683	173
MN908947.3	16684	172
MN908947.3	16685	173
MN908947.3	16686	172
MN908947.3	16687	170
MN908947.3	16688	174
MN908947.3	16689	174
MN908947.3	16690	174
MN908947.3	16691	178
MN908947.3	16692	179
MN908947.3	16693	174
MN908947.3	16694	174
MN908947.3	16695	171
MN908947.3	16696	172
MN908947.3	16697	172
MN908947.3	16698	173
MN908947.3	16699	174
MN908947.3	16700	174
MN908947.3	16701	173
MN908947.3	16702	171
MN908947.3	16703	170
MN908947.3	16704	170
MN908947.3	16705	170
MN908947.3	16706	170
MN908947.3	16707	170
MN908947.3	16708	168
MN908947.3	16709	167
MN908947.3	16710	169
MN908947.3	16711	169
MN908947.3	16712	169
MN908947.3	16713	168
MN908947.3	16714	168
MN908947.3	16715	168
MN908947.3	16716	169
MN908947.3	16717	168
MN908947.3	16718	168
MN908947.3	16719	169
MN908947.3	16720	170
MN908947.3	16721	171
MN908947.3	16722	171
MN908947.3	16723	165
MN908947.3	16724	166
MN908947.3	16725	166
MN908947.3	16726	167
MN908947.3	16727	166
MN908947.3	16728	166
MN908947.3	16729	163
MN908947.3	16730	165
MN908947.3	16731	165
MN908947.3	16732	165
MN908947.3	16733	165
MN908947.3	16734	165
MN908947.3	16735	166
MN908947.3	16736	165
MN908947.3	16737	166
MN908947.3	16738	167
MN908947.3	16739	168
MN908947.3	16740	165
MN908947.3	16741	165
MN908947.3	16742	164
MN908947.3	16743	166
MN908947.3	16744	165
MN908947.3	16745	165
MN908947.3	16746	163
MN908947.3	16747	163
MN908947.3	16748	165
MN908947.3	16749	167
MN908947.3	16750	169
MN908947.3	16751	170
MN908947.3	16752	169
MN908947.3	16753	168
MN908947.3	16754	168
MN908947.3	16755	169
MN908947.3	16756	170
MN908947.3	16757	170
MN908947.3	16758	166
MN908947.3	16759	166
MN908947.3	16760	166
MN908947.3	16761	164
MN908947.3	16762	163
MN908947.3	16763	161
MN908947.3	16764	160
MN908947.3	16765	162
MN908947.3	16766	163
MN908947.3	16767	162
MN908947.3	16768	161
MN908947.3	16769	162
MN908947.3	16770	164
MN908947.3	16771	163
MN908947.3	16772	165
MN908947.3	16773	165
MN908947.3	16774	164
MN908947.3	16775	165
MN908947.3	16776	167
MN908947.3	16777	168
MN908947.3	16778	168
MN908947.3	16779	167
MN908947.3	16780	166
MN908947.3	16781	167
MN908947.3	16782	168
MN908947.3	16783	168
MN908947.3	16784	168
MN908947.3	16785	169
MN908947.3	16786	171
MN908947.3	16787	172
MN908947.3	16788	172
MN908947.3	16789	174
MN908947.3	16790	173
MN908947.3	16791	174
MN908947.3	16792	173
MN908947.3	16793	173
MN908947.3	16794	174
MN908947.3	16795	172
MN908947.3	16796	171
MN908947.3	16797	171
MN908947.3	16798	176
MN908947.3	16799	177
MN908947.3	16800	177
MN908947.3	16801	177
MN908947.3	16802	175
MN908947.3	16803	175
MN908947.3	16804	175
MN908947.3	16805	175
MN908947.3	16806	176
MN908947.3	16807	175
MN908947.3	16808	174
MN908947.3	16809	176
MN908947.3	16810	176
MN908947.3	16811	177
MN908947.3	16812	180
MN908947.3	16813	182
MN908947.3	16814	184
MN908947.3	16815	183
MN908947.3	16816	184
MN908947.3	16817	186
MN908947.3	16818	185
MN908947.3	16819	187
MN908947.3	16820	186
MN908947.3	16821	185
MN908947.3	16822	185
MN908947.3	16823	185
MN908947.3	16824	185
MN908947.3	16825	187
MN908947.3	16826	187
MN908947.3	16827	190
MN908947.3	16828	190
MN908947.3	16829	189
MN908947.3	16830	186
MN908947.3	16831	185
MN908947.3	16832	185
MN908947.3	16833	183
MN908947.3	16834	181
MN908947.3	16835	183
MN908947.3	16836	181
MN908947.3	16837	181
MN908947.3	16838	184
MN908947.3	16839	183
MN908947.3	16840	183
MN908947.3	16841	183
MN908947.3	16842	184
MN908947.3	16843	185
MN908947.3	16844	185
MN908947.3	16845	185
MN908947.3	16846	186
MN908947.3	16847	186
MN908947.3	16848	186
MN908947.3	16849	186
MN908947.3	16850	187
MN908947.3	16851	188
MN908947.3	16852	186
MN908947.3	16853	189
MN908947.3	16854	188
MN908947.3	16855	187
MN908947.3	16856	186
MN908947.3	16857	185
MN908947.3	16858	187
MN908947.3	16859	186
MN908947.3	16860	184
MN908947.3	16861	187
MN908947.3	16862	188
MN908947.3	16863	186
MN908947.3	16864	186
MN908947.3	16865	184
MN908947.3	16866	183
MN908947.3	16867	184
MN908947.3	16868	183
MN908947.3	16869	182
MN908947.3	16870	179
MN908947.3	16871	180
MN908947.3	16872	178
MN908947.3	16873	178
MN908947.3	16874	178
MN908947.3	16875	184
MN908947.3	16876	185
MN908947.3	16877	186
MN908947.3	16878	186
MN908947.3	16879	187
MN908947.3	16880	189
MN908947.3	16881	187
MN908947.3	16882	186
MN908947.3	16883	184
MN908947.3	16884	178
MN908947.3	16885	174
MN908947.3	16886	173
MN908947.3	16887	173
MN908947.3	16888	173
MN908947.3	16889	174
MN908947.3	16890	174
MN908947.3	16891	175
MN908947.3	16892	176
MN908947.3	16893	177
MN908947.3	16894	180
MN908947.3	16895	180
MN908947.3	16896	180
MN908947.3	16897	179
MN908947.3	16898	180
MN908947.3	16899	179
MN908947.3	16900	178
MN908947.3	16901	175
MN908947.3	16902	175
MN908947.3	16903	175
MN908947.3	16904	174
MN908947.3	16905	173
MN908947.3	16906	181
MN908947.3	16907	182
MN908947.3	16908	184
MN908947.3	16909	184
MN908947.3	16910	183
MN908947.3	16911	181
MN908947.3	16912	183
MN908947.3	16913	184
MN908947.3	16914	184
MN908947.3	16915	184
MN908947.3	16916	183
MN908947.3	16917	184
MN908947.3	16918	186
MN908947.3	16919	188
MN908947.3	16920	191
MN908947.3	16921	194
MN908947.3	16922	194
MN908947.3	16923	195
MN908947.3	16924	198
MN908947.3	16925	198
MN908947.3	16926	199
MN908947.3	16927	198
MN908947.3	16928	201
MN908947.3	16929	201
MN908947.3	16930	201
MN908947.3	16931	201
MN908947.3	16932	200
MN908947.3	16933	202
MN908947.3	16934	203
MN908947.3	16935	205
MN908947.3	16936	205
MN908947.3	16937	204
MN908947.3	16938	206
MN908947.3	16939	205
MN908947.3	16940	206
MN908947.3	16941	208
MN908947.3	16942	208
MN908947.3	16943	207
MN908947.3	16944	203
MN908947.3	16945	202
